;Asset1;Asset2;Asset3;Asset4;Asset5;Asset6;Asset7;Asset8;Asset9;Asset10;Asset11;Asset12;Asset13;Asset14;Asset15
675;188.57;36.52;358.48;200.0;179.2;200.98;148.33;162.06;98.51;135.26;134.93;122.25;101.36;118.01;100.55
676;188.84;37.54;351.97;202.22;180.83;203.26;147.91;160.31;98.18;135.18;134.81;123.25;100.26;118.72;100.16
677;187.4;36.3;361.01;204.85;182.91;204.92;148.21;160.15;97.83;135.95;135.48;124.52;100.91;118.53;100.36
678;189.42;37.18;359.18;206.94;184.01;204.26;150.08;162.2;98.96;136.57;135.99;124.7;100.8;119.69;100.26
679;189.49;37.14;373.55;205.3;183.34;203.77;150.36;162.52;98.71;135.92;135.97;125.0;101.16;119.57;100.11
680;187.88;37.25;370.77;207.1;179.43;202.67;148.54;162.47;99.26;135.28;135.57;124.0;100.81;121.19;99.95
681;189.36;37.43;391.05;214.73;176.59;205.37;149.17;164.22;99.83;136.55;137.04;123.91;101.25;121.49;99.31
682;183.3;36.38;377.36;210.28;171.25;201.77;148.0;162.86;98.23;133.54;134.44;121.41;101.67;119.59;99.77
683;185.58;36.01;369.45;207.74;169.83;201.72;147.83;162.46;97.55;133.32;134.33;121.19;102.47;119.14;100.47
684;186.23;36.81;376.02;205.59;171.53;204.71;148.06;163.9;98.82;134.67;135.29;122.27;101.88;121.41;100.29
685;185.32;36.3;375.23;207.44;170.95;203.29;146.39;164.13;98.06;133.22;134.66;122.13;101.54;120.34;100.66
686;186.98;36.05;376.83;207.71;172.89;203.88;146.27;165.37;98.55;133.47;135.15;122.02;99.98;120.11;100.86
687;191.38;36.41;381.74;209.07;173.78;205.88;146.87;166.0;98.62;133.64;136.06;123.26;100.23;121.81;101.06
688;198.11;36.81;387.52;210.49;179.63;207.29;147.31;167.41;99.76;135.55;137.63;124.53;99.88;124.75;101.12
689;198.02;37.32;389.05;213.55;180.49;207.98;145.98;164.88;99.33;135.54;137.63;124.94;100.0;126.76;101.28
690;196.71;36.81;401.0;215.01;180.85;208.88;146.36;166.24;98.74;134.41;137.93;125.99;99.99;126.51;101.3
691;197.94;36.56;400.23;215.39;182.6;207.79;147.74;167.55;100.15;135.4;138.22;125.87;99.92;125.78;100.91
692;198.26;36.49;405.95;216.83;182.17;207.81;148.83;168.56;100.68;137.15;138.86;126.16;100.03;127.77;101.1
693;197.5;34.59;407.74;220.24;182.75;207.94;149.43;169.01;101.31;137.44;139.0;126.06;100.55;130.44;101.15
694;192.6;33.61;402.36;219.58;181.4;207.6;148.62;167.9;100.0;136.2;138.16;125.24;101.05;129.59;100.82
695;194.26;33.39;408.4;220.81;182.22;209.01;149.99;168.38;99.55;136.15;138.64;125.55;101.48;130.87;100.73
696;196.16;33.24;407.21;218.97;183.76;208.08;151.79;165.39;100.02;136.69;138.64;126.38;99.89;128.78;100.64
697;199.45;32.8;403.95;218.89;192.37;210.43;152.94;165.87;98.77;129.93;139.56;126.77;100.05;129.41;100.78
698;198.11;32.73;392.66;219.28;190.17;211.49;154.25;168.88;98.44;130.34;139.47;126.91;99.75;128.42;100.39
699;200.62;33.31;400.13;219.3;192.18;211.21;155.0;168.2;99.11;131.46;139.54;127.37;98.65;129.73;100.39
700;201.62;33.24;398.17;223.57;197.72;211.49;155.35;168.35;99.39;130.48;139.23;128.16;98.62;129.15;100.57
701;203.73;34.08;396.07;224.38;196.26;211.12;155.38;168.52;99.02;130.04;139.45;128.56;98.6;129.63;100.46
702;201.84;34.01;405.36;228.36;196.75;213.09;155.21;168.36;101.77;132.38;140.82;128.82;98.4;134.29;100.8
703;195.73;33.97;406.42;228.01;196.42;212.87;155.9;169.99;99.79;128.32;140.51;128.46;98.88;133.46;101.11
704;193.45;33.24;397.36;225.94;196.52;212.25;155.89;168.38;100.35;127.91;140.46;128.03;98.9;132.08;101.75
705;197.57;34.88;378.61;224.86;198.01;214.77;152.89;167.16;98.24;127.04;141.12;128.3;99.6;128.22;101.91
706;197.56;35.47;381.25;225.2;200.86;216.38;152.94;167.47;97.61;127.72;141.27;128.57;99.12;128.62;101.78
707;198.13;37.07;384.8;220.87;200.74;216.74;154.87;168.33;97.99;130.25;141.41;128.7;99.44;129.45;101.47
708;192.09;37.36;389.45;230.2;199.64;212.38;152.32;166.38;94.34;126.26;140.05;127.6;98.43;125.2;101.32
709;197.62;38.27;389.07;233.06;200.86;213.59;153.72;167.7;94.56;127.23;141.4;127.83;99.16;125.46;101.57
710;194.35;38.02;382.35;229.46;199.08;213.91;154.29;167.44;94.14;128.45;140.76;126.33;99.36;126.09;101.46
711;189.96;36.85;368.02;223.28;195.83;211.18;152.55;164.66;93.64;128.31;138.44;124.3;99.5;124.37;101.31
712;187.51;37.03;369.75;223.32;194.79;211.91;151.04;165.46;93.79;127.48;138.22;124.81;99.18;125.83;101.41
713;186.45;36.6;361.82;220.92;194.64;210.65;150.69;167.37;93.7;131.48;137.8;122.4;99.5;124.97;101.35
714;186.65;36.92;358.9;217.86;194.62;211.84;154.28;169.81;94.52;132.35;138.31;122.73;99.67;124.89;101.13
715;178.06;35.98;336.86;205.2;189.33;207.39;151.22;166.3;93.47;130.67;134.98;121.24;100.78;123.64;101.0
716;181.15;37.62;344.49;208.45;190.83;211.18;151.83;166.86;93.59;131.97;136.06;123.05;100.36;125.14;101.04
717;180.9;37.4;339.26;210.94;190.11;214.58;151.21;168.19;94.28;132.51;136.85;123.81;100.49;125.62;101.29
718;179.92;36.92;340.56;210.02;192.54;217.66;153.37;170.1;94.27;132.35;138.07;125.51;99.61;127.34;101.27
719;174.45;36.45;332.78;208.82;191.61;216.63;152.69;170.72;93.71;132.04;137.26;125.28;98.8;127.12;101.57
720;173.98;36.01;322.61;202.29;192.61;215.81;153.69;171.1;93.7;132.39;136.34;123.45;98.92;127.81;101.65
721;177.56;36.3;329.65;206.17;193.27;216.33;153.08;171.81;94.13;132.94;137.49;124.07;98.6;127.59;101.62
722;173.74;34.85;313.2;198.5;187.93;213.22;154.2;170.85;91.1;129.14;135.47;121.67;99.6;117.3;101.74
723;174.65;34.44;308.58;197.74;189.78;214.71;155.43;170.0;91.48;130.06;135.66;122.48;99.46;118.76;101.47
724;172.79;34.12;304.71;196.92;187.72;216.13;155.05;169.32;89.64;129.62;134.52;122.39;98.95;119.79;101.39
725;172.63;34.15;298.36;195.98;187.2;214.83;154.6;165.46;89.08;127.93;133.59;120.3;99.27;119.12;101.6
726;173.14;34.52;296.08;197.0;185.19;214.87;154.7;166.04;88.85;126.41;133.87;120.92;99.78;114.62;101.9
727;170.26;34.41;288.31;193.43;183.29;212.99;153.57;164.69;87.37;124.73;132.1;119.97;101.22;108.37;101.96
728;171.45;34.74;284.73;191.48;184.15;209.38;154.36;165.72;88.74;127.08;131.74;120.75;102.53;107.86;101.57
729;173.49;36.45;304.36;198.48;189.83;214.31;155.26;168.84;90.85;128.51;134.56;121.37;102.59;108.32;100.91
730;174.96;36.05;300.7;201.69;190.5;218.35;158.08;170.45;90.1;128.9;135.66;121.91;102.97;104.68;100.84
731;175.35;36.16;306.02;204.65;190.92;220.37;159.12;172.69;91.74;132.22;136.49;121.6;103.69;106.52;101.07
732;176.87;36.38;309.68;210.09;188.83;224.5;160.56;175.99;92.07;133.09;137.93;123.57;103.97;109.36;100.64
733;178.69;36.63;315.92;212.78;190.87;225.51;162.77;176.56;92.48;133.98;138.57;124.0;102.69;107.88;100.26
734;180.88;36.89;320.85;215.24;191.45;224.84;163.41;176.74;92.39;132.75;138.52;124.6;102.82;107.9;100.27
735;180.62;37.47;311.17;214.56;189.02;226.53;164.74;176.83;91.39;131.68;138.24;123.82;103.25;103.59;100.17
736;180.72;37.58;315.55;214.51;189.48;223.57;164.48;178.53;92.2;132.47;138.8;123.84;103.81;105.89;100.47
737;180.8;37.29;307.85;212.96;189.97;223.98;165.12;178.83;91.79;132.36;138.58;123.66;103.88;106.36;100.61
738;180.93;36.63;308.68;214.23;188.93;223.85;165.26;179.71;92.7;132.99;138.71;124.19;103.78;105.19;101.18
739;185.21;37.98;325.39;219.26;191.51;223.48;166.0;180.61;93.5;134.68;140.06;126.93;104.39;109.18;101.11
740;185.61;37.69;325.9;218.62;190.12;225.34;165.95;181.25;92.99;134.64;140.48;127.13;104.23;108.89;101.35
741;189.9;38.75;327.98;220.38;190.61;229.37;167.01;183.78;94.58;136.16;141.81;127.53;107.98;114.75;100.98
742;190.27;38.2;323.0;219.63;189.31;228.97;168.24;182.94;95.91;136.87;141.63;127.36;108.23;116.33;100.47
743;190.95;37.47;324.92;219.41;187.96;229.51;168.4;183.38;95.0;136.85;141.38;127.21;109.64;117.28;99.69
744;190.01;37.25;322.41;216.08;186.4;226.12;167.62;183.1;94.16;135.46;140.04;127.04;109.68;117.14;99.55
745;192.06;37.43;338.97;220.76;187.65;225.83;166.77;181.76;94.57;135.78;139.87;126.72;109.43;120.28;99.82
746;192.56;37.91;347.42;220.69;188.27;226.06;166.68;182.57;93.6;134.88;140.4;126.56;109.18;120.38;99.77
747;193.68;38.31;349.54;218.68;193.39;229.12;167.27;181.66;94.6;136.33;141.21;127.6;109.28;118.43;99.79
748;194.12;38.78;353.67;222.69;196.64;229.63;167.47;181.17;94.52;136.77;142.29;128.27;107.41;119.69;99.86
749;193.05;38.75;345.29;223.99;196.85;231.4;168.95;182.49;93.48;134.68;142.71;128.48;108.88;113.94;100.55
750;192.68;38.71;346.39;225.85;196.54;233.5;170.04;185.01;94.37;135.14;143.81;129.44;109.9;116.14;100.5
751;192.54;38.31;341.03;225.65;197.71;233.22;169.53;184.4;93.99;135.35;143.55;128.87;108.27;116.49;100.56
752;191.62;37.21;334.6;221.0;196.63;232.6;170.65;185.19;94.42;135.41;142.85;128.76;108.29;116.79;101.08
753;190.84;37.4;334.82;222.35;197.46;234.64;170.89;185.58;94.36;135.14;143.03;128.37;108.33;117.14;101.19
754;188.49;37.21;340.67;224.55;196.89;236.72;171.04;186.58;95.69;137.43;143.67;128.26;109.31;122.4;101.26
755;190.37;36.89;353.91;222.91;198.77;238.61;172.46;190.1;95.76;137.42;144.0;127.9;108.86;121.94;100.8
756;196.62;37.83;356.74;224.62;200.86;238.07;173.49;192.09;95.84;138.02;144.67;128.38;109.29;121.96;100.86
757;198.44;37.47;356.01;226.73;198.42;238.39;174.07;192.88;95.16;137.74;144.69;128.51;109.41;120.68;100.68
758;197.66;37.87;355.61;225.95;200.54;236.72;173.73;192.93;93.74;136.69;144.2;129.34;109.24;116.71;100.78
759;192.88;36.41;361.21;224.68;198.58;236.51;173.49;193.55;93.18;136.01;143.26;128.36;110.18;115.01;101.22
760;191.69;36.7;362.21;227.23;199.76;238.33;173.67;194.48;92.39;136.6;143.77;127.87;110.55;112.01;101.06
761;195.08;36.63;358.5;223.84;197.79;236.63;172.43;193.52;92.58;136.99;142.88;127.91;110.47;112.68;100.78
762;193.67;37.25;364.63;228.95;199.06;238.39;170.8;192.6;92.68;137.29;143.29;128.25;110.49;113.87;101.17
763;197.76;38.86;373.87;230.74;202.7;238.82;169.69;192.55;93.05;137.85;144.27;129.43;110.09;114.99;101.28
764;188.9;38.97;380.26;230.56;203.52;242.03;169.56;193.05;93.04;138.64;144.94;129.14;110.29;113.19;101.77
765;192.91;38.05;369.02;228.73;201.57;239.73;169.89;192.34;92.5;137.64;144.18;128.5;109.6;113.47;101.85
766;190.34;38.35;372.62;229.53;202.46;242.5;171.1;193.42;92.36;135.55;145.25;129.24;109.96;113.83;101.82
767;192.55;37.87;372.08;231.67;201.82;241.87;169.96;192.57;93.01;136.1;145.01;129.04;110.05;115.19;101.95
768;190.39;38.38;373.42;230.68;201.36;239.65;169.65;192.14;93.02;136.22;144.64;126.96;110.83;117.58;101.85
769;188.55;38.13;359.1;235.39;202.08;234.99;167.1;189.47;91.8;134.88;143.06;127.14;110.55;118.66;101.71
770;181.57;36.78;351.01;230.29;196.75;236.54;165.59;188.75;89.46;132.28;141.78;128.03;110.15;109.28;102.5
771;178.34;36.48;343.07;225.42;196.73;234.23;165.62;187.32;88.58;132.27;140.74;123.46;112.06;112.74;102.44
772;174.21;35.24;320.94;213.62;190.88;222.93;160.2;182.24;86.76;130.09;136.55;120.75;113.53;110.78;102.17
773;174.82;34.92;324.26;217.66;192.37;227.71;162.39;185.13;87.6;130.79;138.33;120.59;114.14;108.63;100.94
774;172.96;34.51;327.54;219.92;188.19;231.45;163.8;188.56;87.04;130.48;138.44;121.33;116.84;103.48;101.27
775;174.73;34.62;336.84;224.77;191.38;237.5;165.1;188.9;89.36;135.01;141.03;124.12;116.1;106.42;101.29
776;170.95;33.38;328.15;222.91;191.17;236.38;163.21;188.31;87.46;134.12;140.1;122.74;116.02;110.39;101.45
777;167.15;33.02;322.34;222.35;187.58;232.8;160.08;186.51;87.03;133.17;138.38;122.34;116.69;111.26;101.25
778;170.42;34.11;332.13;231.77;190.48;235.8;163.41;189.91;88.11;134.09;140.47;123.55;116.45;115.66;101.17
779;164.98;32.95;319.41;224.87;182.57;229.07;161.57;184.33;84.56;128.99;136.35;120.98;117.51;111.87;101.54
780;165.04;29.22;316.64;223.75;183.26;233.04;171.44;186.65;84.06;128.13;136.69;120.65;117.8;110.33;101.85
781;166.73;32.07;339.6;229.03;187.65;235.64;171.9;188.42;85.37;128.18;138.66;122.12;117.25;111.14;102.12
782;168.06;31.63;363.48;233.3;189.34;237.63;173.14;189.46;86.81;129.84;140.34;123.75;116.31;113.85;102.3
783;167.07;30.57;357.29;233.31;186.94;236.97;170.47;187.65;86.28;128.54;139.23;123.13;116.64;114.12;102.4
784;168.52;29.77;364.44;235.84;187.46;239.22;170.42;189.51;87.14;130.48;140.38;125.22;116.64;112.78;102.26
785;168.82;29.88;364.97;235.64;189.4;238.09;170.25;192.42;86.96;130.31;140.31;124.13;116.07;112.11;102.33
786;163.34;29.08;345.73;224.74;184.69;231.67;168.61;188.36;84.36;127.49;136.67;122.72;118.34;109.72;102.39
787;163.85;29.37;352.14;229.01;186.17;234.79;170.37;191.42;84.81;128.11;138.17;123.27;118.32;108.65;101.85
788;162.36;28.93;344.37;226.43;184.2;235.83;171.03;200.99;83.98;128.21;137.73;124.1;119.46;111.26;102.21
789;164.48;28.97;343.48;227.95;186.05;236.22;171.49;202.44;84.59;129.31;138.63;123.68;119.21;112.98;102.34
790;168.65;29.59;355.79;231.81;190.27;239.52;173.55;204.32;85.53;130.08;140.39;125.55;118.33;114.87;102.37
791;170.41;30.1;356.88;231.51;191.38;239.06;173.83;203.07;85.59;130.3;140.48;126.26;117.76;111.61;102.6
792;167.59;30.39;349.76;228.14;189.12;236.92;174.41;201.21;85.69;128.69;139.51;125.92;119.84;109.26;103.47
793;170.55;32.11;359.54;232.01;191.4;240.32;176.34;204.01;86.61;129.78;141.02;127.44;120.18;113.96;103.41
794;176.12;32.14;382.93;236.55;195.75;244.23;175.62;204.6;87.83;130.21;142.85;128.86;117.47;114.04;102.85
795;175.71;31.78;380.61;236.52;196.17;245.56;174.54;209.27;88.66;130.9;142.98;129.1;116.76;114.48;102.83
796;182.22;32.69;384.55;237.53;201.03;240.03;176.98;205.99;89.36;132.15;142.97;128.76;116.45;117.18;102.98
797;186.58;33.35;390.26;240.34;203.59;233.15;176.55;204.62;90.08;134.87;143.02;128.85;115.53;116.26;102.72
798;190.59;34.15;392.71;247.98;204.15;231.34;176.51;200.27;89.91;134.24;144.05;129.43;115.84;112.92;102.7
799;188.67;33.78;392.58;247.43;205.41;235.31;177.88;199.72;89.97;134.39;144.47;130.0;116.18;111.59;103.05
800;191.58;34.11;387.62;242.61;209.45;234.37;178.65;201.1;90.79;134.48;144.36;130.29;115.57;111.1;102.63
801;190.67;34.26;383.94;243.89;207.58;232.83;175.82;198.89;92.16;137.38;143.91;129.06;116.52;127.41;102.4
802;189.27;34.19;385.77;244.77;206.55;233.28;177.25;200.77;91.46;137.13;144.28;129.37;116.67;120.19;103.12
803;187.69;34.26;383.45;247.07;208.63;231.75;178.24;201.47;91.02;137.45;144.33;129.49;116.86;117.7;102.48
804;186.33;34.41;376.97;245.06;207.97;232.63;178.16;198.3;90.41;136.87;144.33;130.37;116.16;117.74;102.88
805;183.53;34.22;367.91;241.48;207.13;230.12;177.97;197.29;90.09;137.6;143.63;131.1;116.84;117.66;102.72
806;183.9;34.11;372.49;242.58;207.09;231.25;178.94;198.12;90.16;138.25;143.61;129.72;118.12;118.78;103.0
807;180.42;32.76;367.57;241.43;204.39;230.68;180.13;198.35;88.92;136.96;142.4;129.66;118.77;116.04;103.23
808;181.31;33.46;379.72;245.14;205.56;231.74;180.23;198.77;89.18;136.71;143.28;128.64;116.64;114.42;103.02
809;180.99;32.94;377.82;243.88;203.87;232.22;179.97;198.6;88.71;133.0;142.93;129.48;116.86;114.26;103.62
810;181.28;33.02;365.93;242.69;205.07;230.04;180.2;197.0;89.34;131.27;142.17;129.94;116.21;113.25;103.9
811;180.88;32.65;370.85;248.4;205.02;227.41;180.55;198.49;88.26;131.27;142.89;130.8;113.62;109.52;103.71
812;175.24;31.45;370.7;249.09;201.29;230.43;179.29;195.61;86.18;128.41;141.14;128.96;114.88;108.61;104.12
813;171.78;31.08;368.66;242.85;197.29;224.53;176.66;196.43;83.93;124.29;138.61;124.93;116.36;106.62;103.79
814;171.9;31.81;386.28;244.91;197.01;228.55;176.95;199.11;84.97;125.24;139.72;125.3;116.83;106.24;103.51
815;173.33;31.3;387.68;251.77;201.27;232.66;179.76;200.94;86.21;126.01;141.7;126.44;116.76;106.97;103.4
816;172.2;31.26;392.71;251.83;200.83;231.23;178.35;202.14;85.02;125.36;141.07;127.2;116.1;106.85;103.3
817;168.94;30.24;377.59;248.88;196.36;227.95;178.88;201.1;83.37;123.65;138.87;125.71;116.06;106.6;103.44
818;171.04;30.5;385.0;251.8;197.78;231.21;180.93;204.55;84.29;125.23;140.14;126.69;116.75;106.52;103.55
819;175.69;30.86;389.94;255.19;200.55;231.21;181.97;204.71;85.31;126.83;141.04;128.3;115.88;108.47;103.29
820;183.87;32.14;396.25;261.98;203.94;234.09;182.93;205.03;86.22;128.56;142.58;130.52;114.94;110.8;103.07
821;183.84;31.85;397.4;261.6;204.49;234.49;181.3;204.97;86.47;128.59;142.38;130.0;115.64;108.55;102.89
822;187.64;32.47;418.36;260.99;210.65;236.32;181.85;205.57;86.77;128.74;143.8;131.36;114.54;106.97;102.9
823;186.43;32.51;413.76;259.94;210.16;235.16;181.68;205.84;85.28;127.41;143.51;131.24;115.35;108.08;102.85
824;189.13;33.02;413.93;260.95;211.34;235.25;182.32;208.34;85.17;127.67;143.91;130.69;115.68;109.24;102.48
825;188.65;32.73;405.84;262.2;211.7;232.3;181.25;208.65;84.51;127.0;143.34;129.84;115.36;108.93;101.99
826;190.84;32.1;417.6;266.75;216.95;233.26;182.17;207.43;85.92;129.07;144.33;130.12;114.91;107.98;101.73
827;192.95;33.09;416.74;266.14;219.13;225.89;181.92;206.66;86.36;130.39;143.81;130.34;114.86;109.7;101.77
828;195.33;33.38;415.64;269.71;219.71;226.5;181.57;204.84;87.18;130.59;144.22;130.24;115.5;113.37;101.97
829;193.18;32.69;419.41;270.15;219.55;232.9;181.19;204.65;86.36;130.14;144.5;130.95;116.19;113.9;101.95
830;201.67;32.87;435.77;273.48;221.31;235.13;181.1;204.27;86.56;131.35;145.09;131.82;116.24;114.77;102.21
831;202.15;33.13;440.56;276.22;222.15;237.76;181.37;205.95;85.79;131.14;145.9;132.02;115.5;113.04;102.39
832;203.98;33.13;432.32;269.83;222.01;234.84;178.23;203.83;85.54;130.75;145.78;132.24;115.27;112.5;102.25
833;202.55;36.93;432.49;269.8;220.78;236.98;179.67;206.57;84.64;128.79;146.25;132.83;115.75;111.53;102.11
834;198.88;36.45;428.27;275.9;219.36;236.47;178.39;205.14;84.46;128.55;145.81;132.0;117.16;109.74;101.74
835;208.54;37.91;431.62;283.73;224.42;239.21;178.94;204.43;86.99;128.63;147.22;132.74;116.9;113.83;101.72
836;212.05;39.92;448.47;285.59;226.21;236.59;178.86;204.94;89.58;134.56;147.76;134.18;116.9;114.52;101.63
837;211.25;40.07;446.57;285.18;226.7;233.18;180.83;206.57;91.36;134.97;147.59;134.7;114.79;115.92;101.98
838;209.98;40.25;442.35;285.3;227.05;233.71;181.8;208.22;89.36;132.71;147.69;135.15;115.52;114.14;102.48
839;212.18;41.24;443.87;288.59;228.28;235.9;182.91;210.73;91.26;134.91;148.09;135.71;113.5;115.76;102.52
840;213.84;42.08;442.67;289.38;228.95;236.61;181.71;208.94;89.52;133.85;148.47;135.68;113.28;115.94;102.99
841;213.6;41.45;443.52;291.68;228.14;237.37;181.1;207.71;88.98;133.72;148.18;135.78;112.83;115.17;102.96
842;211.21;41.71;446.57;291.41;226.81;237.63;181.22;207.48;87.75;133.88;148.41;136.38;112.57;115.05;102.84
843;208.54;41.24;444.36;294.2;225.61;237.2;184.05;209.13;87.03;135.35;148.52;136.08;113.31;115.7;103.06
844;207.02;41.24;446.95;292.16;225.82;238.04;183.55;210.3;86.65;134.99;148.64;135.95;114.09;114.99;103.05
845;209.72;42.08;435.02;295.64;227.46;238.07;180.84;209.66;87.52;134.85;149.79;136.83;113.74;116.91;102.98
846;207.24;41.78;452.26;297.13;229.37;237.92;182.94;210.27;86.68;132.51;149.86;136.61;114.02;115.56;102.66
847;206.65;42.0;443.12;296.22;229.3;242.04;182.39;208.68;85.79;130.16;149.77;136.13;114.21;111.83;102.5
848;204.25;41.6;449.92;292.78;227.63;240.57;181.24;207.53;86.06;131.16;149.21;135.78;114.21;115.68;102.43
849;206.91;42.11;447.79;291.46;228.16;238.23;182.35;207.32;88.13;132.76;148.98;135.49;113.42;118.66;102.44
850;207.66;42.19;449.3;291.21;229.67;237.67;181.59;206.66;87.75;132.6;149.3;135.76;113.42;117.01;102.56
851;211.32;42.29;471.28;296.31;230.9;239.66;180.92;206.48;87.17;132.32;150.42;136.49;112.91;117.5;102.96
852;210.85;41.45;462.32;294.0;231.21;241.75;181.33;207.99;86.95;131.66;150.75;136.6;113.16;118.31;103.04
853;210.27;41.24;465.3;297.95;231.9;244.16;180.67;207.66;86.9;131.97;151.38;136.54;112.67;117.7;102.96
854;208.89;41.16;462.1;297.29;231.37;244.35;181.18;207.0;86.18;130.92;150.77;136.04;113.61;111.75;103.06
855;206.33;40.76;446.13;293.86;230.86;240.75;181.47;205.33;86.55;130.55;149.47;133.31;113.36;113.35;103.0
856;202.15;40.14;442.74;288.62;227.89;240.89;180.54;204.14;85.87;129.54;148.48;131.94;114.59;113.63;102.44
857;202.23;39.81;446.5;291.16;232.39;239.17;180.57;204.73;86.84;130.71;149.42;133.61;114.26;118.35;102.38
858;203.57;39.41;445.05;295.44;233.65;240.88;181.33;202.37;86.54;130.03;149.64;133.65;114.49;118.35;102.4
859;205.98;40.54;452.36;301.14;237.13;241.25;183.04;203.65;87.93;131.91;151.01;135.27;113.11;119.91;102.19
860;206.14;40.14;452.36;296.93;236.02;242.24;182.4;203.79;88.12;131.11;150.53;134.48;113.12;119.55;102.62
861;206.2;40.21;456.22;298.66;236.18;241.37;182.07;204.22;87.36;131.77;150.37;134.72;113.38;119.99;102.57
862;207.83;40.07;463.38;301.21;235.62;241.04;181.85;203.89;87.23;129.92;150.8;135.02;113.91;119.02;102.31
863;211.84;41.78;477.73;301.98;242.36;241.87;183.01;205.3;88.98;132.8;152.1;135.56;113.7;119.87;101.91
864;210.04;41.42;477.56;306.08;240.24;245.18;183.82;201.52;87.57;131.85;152.11;136.36;114.39;121.67;101.46
865;209.79;40.8;480.03;311.32;241.17;246.64;184.2;202.64;88.55;133.41;153.2;138.03;114.34;121.96;102.02
866;211.25;40.54;486.73;311.93;242.64;245.68;185.34;204.06;88.14;132.57;153.25;137.49;114.31;123.44;101.9
867;212.33;40.03;489.33;311.19;242.4;244.86;183.17;201.52;88.38;132.51;153.18;137.29;114.16;123.42;101.77
868;209.3;40.32;502.01;311.5;241.19;247.04;183.5;202.79;87.78;132.04;153.86;137.59;114.59;124.0;102.1
869;212.98;40.32;510.35;310.85;240.99;248.97;183.82;203.56;88.47;133.77;154.62;138.72;114.32;122.42;102.01
870;214.33;40.8;509.18;315.93;240.92;247.75;181.9;202.51;88.91;134.5;154.76;138.9;114.92;122.58;102.43
871;212.85;40.91;508.75;316.23;241.59;248.4;182.63;203.15;88.57;134.51;154.73;138.91;116.21;123.78;102.3
872;214.01;40.87;505.02;322.38;244.33;250.81;182.75;203.07;88.41;134.47;155.53;139.09;117.35;125.02;102.23
873;212.91;40.51;495.32;324.29;243.43;248.74;182.46;203.78;87.89;133.96;154.63;137.82;117.4;124.93;101.49
874;213.14;40.8;501.67;326.66;244.79;248.84;181.61;202.93;88.27;134.7;155.08;137.72;117.79;123.68;101.31
875;217.26;43.61;511.5;334.11;247.75;253.1;181.76;201.26;89.69;135.73;156.38;139.18;118.18;123.92;101.14
876;214.24;43.76;503.32;330.87;244.49;251.09;180.16;201.42;88.97;135.26;155.28;139.24;120.09;127.71;101.59
877;214.1;44.38;505.43;333.5;244.29;250.54;179.79;201.48;89.65;134.8;155.83;138.54;121.41;128.15;101.68
878;211.27;44.05;511.54;331.93;240.14;249.88;178.12;201.16;88.91;133.08;155.39;138.51;121.84;127.0;101.35
879;213.14;43.65;512.5;337.27;242.01;254.16;177.51;203.47;87.57;131.56;156.15;138.94;120.73;120.74;101.74
880;212.61;43.54;518.13;344.44;242.89;255.92;179.35;206.73;88.24;131.35;157.19;139.2;120.29;120.64;102.12
881;210.91;42.66;520.9;345.22;240.47;256.61;177.85;205.23;87.46;130.15;156.74;139.08;120.74;119.59;102.14
